date,prefecture_code,gender,elderly,status,count
2021-08-28,39,F,0,2,2698
2021-08-28,39,F,1,1,41
2021-08-28,39,F,1,2,74
2021-08-28,39,M,0,1,2257
2021-08-28,39,M,0,2,2480
2021-08-28,39,M,1,1,27
2021-08-28,39,M,1,2,73
2021-08-28,39,U,NA,1,8
2021-08-28,39,U,NA,2,4
2021-08-28,40,F,0,1,11819
2021-08-28,40,F,0,2,17584
2021-08-28,40,F,1,1,194
2021-08-28,40,F,1,2,477
2021-08-28,40,M,0,1,11808
2021-08-28,40,M,0,2,17498
2021-08-28,40,M,1,1,132
2021-08-28,40,M,1,2,384
2021-08-28,40,U,0,1,243
2021-08-28,40,U,0,2,223
2021-08-28,40,U,NA,1,32
2021-08-28,40,U,NA,2,114
2021-08-28,41,F,0,1,1806
2021-08-28,41,F,0,2,1717
2021-08-28,41,F,1,1,37
2021-08-28,41,F,1,2,51
2021-08-28,41,M,0,1,2056
2021-08-28,41,M,0,2,2103
2021-08-28,41,M,1,1,27
2021-08-28,41,M,1,2,55
2021-08-28,41,U,NA,1,50
2021-08-28,41,U,NA,2,31
2021-08-28,42,F,0,1,4411
2021-08-28,42,F,0,2,2782
2021-08-28,42,F,1,1,128
2021-08-28,42,F,1,2,346
2021-08-28,42,M,0,1,5033
2021-08-28,42,M,0,2,3082
2021-08-28,42,M,1,1,125
2021-08-28,42,M,1,2,309
2021-08-28,42,U,NA,1,21
2021-08-28,42,U,NA,2,22
2021-08-28,43,F,0,1,4473
2021-08-28,43,F,0,2,4688
2021-08-28,43,F,1,1,92
2021-08-28,43,F,1,2,133
2021-08-28,43,M,0,1,4651
2021-08-28,43,M,0,2,5363
2021-08-28,43,M,1,1,93
2021-08-28,43,M,1,2,133
2021-08-28,43,U,NA,1,17
2021-08-28,43,U,NA,2,31
2021-08-28,44,F,0,1,2053
2021-08-28,44,F,0,2,3544
2021-08-28,44,F,1,1,74
2021-08-28,44,F,1,2,129
2021-08-28,44,M,0,1,2641
2021-08-28,44,M,0,2,4797
2021-08-28,44,M,1,1,73
2021-08-28,44,M,1,2,142
2021-08-28,44,U,NA,1,17
2021-08-28,44,U,NA,2,43
2021-08-28,45,F,0,1,2739
2021-08-28,45,F,0,2,2233
2021-08-28,45,F,1,1,60
2021-08-28,45,F,1,2,64
2021-08-28,45,M,0,1,3268
2021-08-28,45,M,0,2,2421
2021-08-28,45,M,1,1,51
2021-08-28,45,M,1,2,47
2021-08-28,45,U,NA,1,76
2021-08-28,45,U,NA,2,95
2021-08-28,46,F,0,1,3766
2021-08-28,46,F,0,2,3552
2021-08-28,46,F,1,1,141
2021-08-28,46,F,1,2,196
2021-08-28,46,M,0,1,4156
2021-08-28,46,M,0,2,3648
2021-08-28,46,M,1,1,118
2021-08-28,46,M,1,2,196
2021-08-28,46,U,NA,1,11
2021-08-28,46,U,NA,2,22
2021-08-28,47,F,0,1,4611
2021-08-28,47,F,0,2,4733
2021-08-28,47,F,1,1,169
2021-08-28,47,F,1,2,303
2021-08-28,47,M,0,1,4289
2021-08-28,47,M,0,2,4839
2021-08-28,47,M,1,1,137
2021-08-28,47,M,1,2,266
2021-08-28,47,U,NA,1,22
2021-08-28,47,U,NA,2,30
2021-08-29,01,F,0,1,8935
2021-08-29,01,F,0,2,9023
2021-08-29,01,F,1,1,304
2021-08-29,01,F,1,2,1257
2021-08-29,01,M,0,1,9977
2021-08-29,01,M,0,2,9602
2021-08-29,01,M,1,1,321
2021-08-29,01,M,1,2,1091
2021-08-29,01,U,NA,1,27
2021-08-29,01,U,NA,2,73
2021-08-29,02,F,0,1,3597
2021-08-29,02,F,0,2,1252
2021-08-29,02,F,1,1,96
2021-08-29,02,F,1,2,42
2021-08-29,02,M,0,1,4088
2021-08-29,02,M,0,2,1486
2021-08-29,02,M,1,1,95
2021-08-29,02,M,1,2,47
2021-08-29,02,U,NA,1,90
2021-08-29,02,U,NA,2,30
2021-08-29,03,F,0,1,2972
2021-08-29,03,F,0,2,2884
2021-08-29,03,F,1,1,98
2021-08-29,03,F,1,2,219
2021-08-29,03,M,0,1,3920
2021-08-29,03,M,0,2,3514
2021-08-29,03,M,1,1,92
2021-08-29,03,M,1,2,208
2021-08-29,03,U,NA,1,39
2021-08-29,03,U,NA,2,29
2021-08-29,04,F,0,1,7676
2021-08-29,04,F,0,2,4553
2021-08-29,04,F,1,1,195
2021-08-29,04,F,1,2,117
2021-08-29,04,M,0,1,8549
2021-08-29,04,M,0,2,5297
2021-08-29,04,M,1,1,197
2021-08-29,04,M,1,2,125
2021-08-29,04,U,NA,1,30
2021-08-29,04,U,NA,2,31
2021-08-29,05,F,0,1,1484
2021-08-29,05,F,0,2,2452
2021-08-29,05,F,1,1,38
2021-08-29,05,F,1,2,324
2021-08-29,05,M,0,1,1732
2021-08-29,05,M,0,2,2881
2021-08-29,05,M,1,1,26
2021-08-29,05,M,1,2,326
2021-08-29,05,U,NA,1,7
2021-08-29,05,U,NA,2,20
2021-08-29,06,F,0,1,1607
2021-08-29,06,F,0,2,3354
2021-08-29,06,F,1,1,38
2021-08-29,06,F,1,2,60
2021-08-29,06,M,0,1,2044
2021-08-29,06,M,0,2,3996
2021-08-29,06,M,1,1,39
2021-08-29,06,M,1,2,50
2021-08-29,06,U,NA,1,21
2021-08-29,06,U,NA,2,33
2021-08-29,07,F,0,1,2671
2021-08-29,07,F,0,2,2928
2021-08-29,07,F,1,1,65
2021-08-29,07,F,1,2,157
2021-08-29,07,M,0,1,3603
2021-08-29,07,M,0,2,3987
2021-08-29,07,M,1,1,88
2021-08-29,07,M,1,2,148
2021-08-29,07,U,NA,1,11
2021-08-29,07,U,NA,2,26
2021-08-29,08,F,0,1,4303
2021-08-29,08,F,0,2,8012
2021-08-29,08,F,1,1,131
2021-08-29,08,F,1,2,765
2021-08-29,08,M,0,1,5524
2021-08-29,08,M,0,2,9863
2021-08-29,08,M,1,1,146
2021-08-29,08,M,1,2,798
2021-08-29,08,U,NA,1,69
2021-08-29,08,U,NA,2,69
2021-08-29,09,F,0,1,2415
2021-08-29,09,F,0,2,4874
2021-08-29,09,F,1,1,79
2021-08-29,09,F,1,2,470
2021-08-29,09,M,0,1,3137
2021-08-29,09,M,0,2,5260
2021-08-29,09,M,1,1,102
2021-08-29,09,M,1,2,515
2021-08-29,09,U,NA,1,16
2021-08-29,09,U,NA,2,42
2021-08-29,10,F,0,1,4171
2021-08-29,10,F,0,2,3655
2021-08-29,10,F,1,1,61
2021-08-29,10,F,1,2,64
2021-08-29,10,M,0,1,5875
2021-08-29,10,M,0,2,4524
2021-08-29,10,M,1,1,62
2021-08-29,10,M,1,2,67
2021-08-29,10,U,NA,1,58
2021-08-29,10,U,NA,2,43
2021-08-29,11,F,0,1,16791
2021-08-29,11,F,0,2,12225
2021-08-29,11,F,1,1,457
2021-08-29,11,F,1,2,899
2021-08-29,11,M,0,1,19396
2021-08-29,11,M,0,2,14296
2021-08-29,11,M,1,1,375
2021-08-29,11,M,1,2,1014
2021-08-29,11,U,NA,1,100
2021-08-29,11,U,NA,2,102
2021-08-29,12,F,0,1,11178
2021-08-29,12,F,0,2,11593
2021-08-29,12,F,1,1,328
2021-08-29,12,F,1,2,869
2021-08-29,12,M,0,1,12500
2021-08-29,12,M,0,2,12819
2021-08-29,12,M,1,1,350
2021-08-29,12,M,1,2,952
2021-08-29,12,U,NA,1,116
2021-08-29,12,U,NA,2,184
2021-08-29,13,F,0,1,28118
2021-08-29,13,F,0,2,34867
2021-08-29,13,F,1,1,482
2021-08-29,13,F,1,2,902
2021-08-29,13,M,0,1,29548
2021-08-29,13,M,0,2,36660
2021-08-29,13,M,1,1,379
2021-08-29,13,M,1,2,852
2021-08-29,13,U,0,1,2
2021-08-29,13,U,0,2,8
2021-08-29,13,U,NA,1,366
2021-08-29,13,U,NA,2,563
2021-08-29,14,F,0,1,20200
2021-08-29,14,F,0,2,16539
2021-08-29,14,F,1,1,422
2021-08-29,14,F,1,2,690
2021-08-29,14,M,0,1,22765
2021-08-29,14,M,0,2,16714
2021-08-29,14,M,1,1,423
2021-08-29,14,M,1,2,649
2021-08-29,14,U,0,2,2
2021-08-29,14,U,NA,1,215
2021-08-29,14,U,NA,2,231
2021-08-29,15,F,0,1,8088
2021-08-29,15,F,0,2,4250
2021-08-29,15,F,1,1,138
2021-08-29,15,F,1,2,118
2021-08-29,15,M,0,1,10688
2021-08-29,15,M,0,2,5718
2021-08-29,15,M,1,1,173
2021-08-29,15,M,1,2,150
2021-08-29,15,U,NA,1,34
2021-08-29,15,U,NA,2,19
2021-08-29,16,F,0,1,2113
2021-08-29,16,F,0,2,2579
2021-08-29,16,F,1,1,43
2021-08-29,16,F,1,2,82
2021-08-29,16,M,0,1,3077
2021-08-29,16,M,0,2,3356
2021-08-29,16,M,1,1,39
2021-08-29,16,M,1,2,74
2021-08-29,16,U,NA,1,11
2021-08-29,16,U,NA,2,15
2021-08-29,17,F,0,1,2351
2021-08-29,17,F,0,2,3784
2021-08-29,17,F,1,1,31
2021-08-29,17,F,1,2,64
2021-08-29,17,M,0,1,2952
2021-08-29,17,M,0,2,4716
2021-08-29,17,M,1,1,42
2021-08-29,17,M,1,2,60
2021-08-29,17,U,NA,1,11
2021-08-29,17,U,NA,2,42
2021-08-29,18,F,0,1,1905
2021-08-29,18,F,0,2,1993
2021-08-29,18,F,1,1,26
2021-08-29,18,F,1,2,51
2021-08-29,18,M,0,1,2803
2021-08-29,18,M,0,2,2847
2021-08-29,18,M,1,1,33
2021-08-29,18,M,1,2,40
2021-08-29,18,U,NA,1,11
2021-08-29,18,U,NA,2,8
2021-08-29,19,F,0,1,4811
2021-08-29,19,F,0,2,3492
2021-08-29,19,F,1,1,117
2021-08-29,19,F,1,2,128
2021-08-29,19,M,0,1,5460
2021-08-29,19,M,0,2,4018
2021-08-29,19,M,1,1,91
2021-08-29,19,M,1,2,134
2021-08-29,19,U,NA,1,21
2021-08-29,19,U,NA,2,12
2021-08-29,20,F,0,1,4522
2021-08-29,20,F,0,2,5582
2021-08-29,20,F,1,1,81
2021-08-29,20,F,1,2,286
2021-08-29,20,M,0,1,5511
2021-08-29,20,M,0,2,6544
2021-08-29,20,M,1,1,74
2021-08-29,20,M,1,2,245
2021-08-29,20,U,NA,1,22
2021-08-29,20,U,NA,2,88
2021-08-29,21,F,0,1,4123
2021-08-29,21,F,0,2,8120
2021-08-29,21,F,1,1,59
2021-08-29,21,F,1,2,158
2021-08-29,21,M,0,1,4861
2021-08-29,21,M,0,2,10228
2021-08-29,21,M,1,1,66
2021-08-29,21,M,1,2,202
2021-08-29,21,U,0,1,17
2021-08-29,21,U,0,2,21
2021-08-29,21,U,1,1,1
2021-08-29,21,U,NA,1,27
2021-08-29,21,U,NA,2,36
2021-08-29,22,F,0,1,7345
2021-08-29,22,F,0,2,8448
2021-08-29,22,F,1,1,249
2021-08-29,22,F,1,2,499
2021-08-29,22,M,0,1,8651
2021-08-29,22,M,0,2,9346
2021-08-29,22,M,1,1,265
2021-08-29,22,M,1,2,498
2021-08-29,22,U,NA,1,58
2021-08-29,22,U,NA,2,41
2021-08-29,23,F,0,1,19079
2021-08-29,23,F,0,2,18954
2021-08-29,23,F,1,1,272
2021-08-29,23,F,1,2,392
2021-08-29,23,M,0,1,21859
2021-08-29,23,M,0,2,23372
2021-08-29,23,M,1,1,266
2021-08-29,23,M,1,2,425
2021-08-29,23,U,NA,1,314
2021-08-29,23,U,NA,2,220
2021-08-29,24,F,0,1,6110
2021-08-29,24,F,0,2,3767
2021-08-29,24,F,1,1,152
2021-08-29,24,F,1,2,215
2021-08-29,24,M,0,1,7186
2021-08-29,24,M,0,2,4167
2021-08-29,24,M,1,1,115
2021-08-29,24,M,1,2,209
2021-08-29,24,U,NA,1,67
2021-08-29,24,U,NA,2,39
2021-08-29,25,F,0,1,4110
2021-08-29,25,F,0,2,3626
2021-08-29,25,F,1,1,56
2021-08-29,25,F,1,2,92
2021-08-29,25,M,0,1,4569
2021-08-29,25,M,0,2,4064
2021-08-29,25,M,1,1,38
2021-08-29,25,M,1,2,87
2021-08-29,25,U,NA,1,12
2021-08-29,25,U,NA,2,6
2021-08-29,26,F,0,1,7514
2021-08-29,26,F,0,2,6113
2021-08-29,26,F,1,1,158
2021-08-29,26,F,1,2,281
2021-08-29,26,M,0,1,8127
2021-08-29,26,M,0,2,6970
2021-08-29,26,M,1,1,100
2021-08-29,26,M,1,2,281
2021-08-29,26,U,NA,1,52
2021-08-29,26,U,NA,2,52
2021-08-29,27,F,0,1,14300
2021-08-29,27,F,0,2,13002
2021-08-29,27,F,1,1,411
2021-08-29,27,F,1,2,509
2021-08-29,27,M,0,1,16634
2021-08-29,27,M,0,2,13736
2021-08-29,27,M,1,1,343
2021-08-29,27,M,1,2,448
2021-08-29,27,U,NA,1,77
2021-08-29,27,U,NA,2,85
2021-08-29,28,F,0,1,13978
2021-08-29,28,F,0,2,9610
2021-08-29,28,F,1,1,416
2021-08-29,28,F,1,2,872
2021-08-29,28,M,0,1,15900
2021-08-29,28,M,0,2,10749
2021-08-29,28,M,1,1,404
2021-08-29,28,M,1,2,848
2021-08-29,28,U,0,1,2
2021-08-29,28,U,NA,1,63
2021-08-29,28,U,NA,2,72
2021-08-29,29,F,0,1,5805
2021-08-29,29,F,0,2,3250
2021-08-29,29,F,1,1,78
2021-08-29,29,F,1,2,124
2021-08-29,29,M,0,1,6126
2021-08-29,29,M,0,2,3529
2021-08-29,29,M,1,1,76
2021-08-29,29,M,1,2,106
2021-08-29,29,U,NA,1,23
2021-08-29,29,U,NA,2,14
2021-08-29,30,F,0,1,1585
2021-08-29,30,F,0,2,3678
2021-08-29,30,F,1,1,32
2021-08-29,30,F,1,2,130
2021-08-29,30,M,0,1,1994
2021-08-29,30,M,0,2,4165
2021-08-29,30,M,1,1,30
2021-08-29,30,M,1,2,131
2021-08-29,30,U,NA,1,4
2021-08-29,30,U,NA,2,18
2021-08-29,31,F,0,1,1341
2021-08-29,31,F,0,2,2023
2021-08-29,31,F,1,1,7
2021-08-29,31,F,1,2,45
2021-08-29,31,M,0,1,1632
2021-08-29,31,M,0,2,2152
2021-08-29,31,M,1,1,14
2021-08-29,31,M,1,2,45
2021-08-29,31,U,NA,1,4
2021-08-29,31,U,NA,2,18
2021-08-29,32,F,0,1,913
2021-08-29,32,F,0,2,1271
2021-08-29,32,F,1,1,20
2021-08-29,32,F,1,2,145
2021-08-29,32,M,0,1,1202
2021-08-29,32,M,0,2,1434
2021-08-29,32,M,1,1,24
2021-08-29,32,M,1,2,124
2021-08-29,32,U,NA,1,7
2021-08-29,32,U,NA,2,12
2021-08-29,33,F,0,1,2520
2021-08-29,33,F,0,2,2349
2021-08-29,33,F,1,1,30
2021-08-29,33,F,1,2,66
2021-08-29,33,M,0,1,3391
2021-08-29,33,M,0,2,3246
2021-08-29,33,M,1,1,41
2021-08-29,33,M,1,2,69
2021-08-29,33,U,NA,1,25
2021-08-29,33,U,NA,2,21
2021-08-29,34,F,0,1,3309
2021-08-29,34,F,0,2,7701
2021-08-29,34,F,1,1,70
2021-08-29,34,F,1,2,369
2021-08-29,34,M,0,1,4048
2021-08-29,34,M,0,2,9050
2021-08-29,34,M,1,1,49
2021-08-29,34,M,1,2,313
2021-08-29,34,U,NA,1,14
2021-08-29,34,U,NA,2,46
2021-08-29,35,F,0,1,1474
2021-08-29,35,F,0,2,4210
2021-08-29,35,F,1,1,27
2021-08-29,35,F,1,2,131
2021-08-29,35,M,0,1,1989
2021-08-29,35,M,0,2,5609
2021-08-29,35,M,1,1,28
2021-08-29,35,M,1,2,118
2021-08-29,35,U,NA,1,12
2021-08-29,35,U,NA,2,24
2021-08-29,36,F,0,1,819
2021-08-29,36,F,0,2,1850
2021-08-29,36,F,1,1,11
2021-08-29,36,F,1,2,18
2021-08-29,36,M,0,1,1130
2021-08-29,36,M,0,2,2326
2021-08-29,36,M,1,1,19
2021-08-29,36,M,1,2,29
2021-08-29,36,U,NA,1,2
2021-08-29,36,U,NA,2,6
2021-08-29,37,F,0,1,2694
2021-08-29,37,F,0,2,3234
2021-08-29,37,F,1,1,64
2021-08-29,37,F,1,2,227
2021-08-29,37,M,0,1,3259
2021-08-29,37,M,0,2,3272
2021-08-29,37,M,1,1,45
2021-08-29,37,M,1,2,232
2021-08-29,37,U,NA,1,17
2021-08-29,37,U,NA,2,17
2021-08-29,38,F,0,1,2466
2021-08-29,38,F,0,2,2462
2021-08-29,38,F,1,1,46
2021-08-29,38,F,1,2,74
2021-08-29,38,M,0,1,3563
2021-08-29,38,M,0,2,3369
2021-08-29,38,M,1,1,43
2021-08-29,38,M,1,2,74
2021-08-29,38,U,NA,1,26
2021-08-29,38,U,NA,2,33
2021-08-29,39,F,0,1,2119
2021-08-29,39,F,0,2,2149
2021-08-29,39,F,1,1,45
2021-08-29,39,F,1,2,86
2021-08-29,39,M,0,1,2825
2021-08-29,39,M,0,2,2622
2021-08-29,39,M,1,1,41
2021-08-29,39,M,1,2,82
2021-08-29,39,U,NA,1,5
2021-08-29,39,U,NA,2,7
2021-08-29,40,F,0,1,8768
2021-08-29,40,F,0,2,18597
2021-08-29,40,F,1,1,172
2021-08-29,40,F,1,2,421
2021-08-29,40,M,0,1,10137
2021-08-29,40,M,0,2,19839
2021-08-29,40,M,1,1,140
2021-08-29,40,M,1,2,351
2021-08-29,40,U,0,1,155
2021-08-29,40,U,0,2,150
2021-08-29,40,U,NA,1,87
2021-08-29,40,U,NA,2,92
2021-08-29,41,F,0,1,1302
2021-08-29,41,F,0,2,1626
2021-08-29,41,F,1,1,23
2021-08-29,41,F,1,2,28
2021-08-29,41,M,0,1,1439
2021-08-29,41,M,0,2,1814
2021-08-29,41,M,1,1,31
2021-08-29,41,M,1,2,37
2021-08-29,41,U,NA,1,47
2021-08-29,41,U,NA,2,41
2021-08-29,42,F,0,1,4488
2021-08-29,42,F,0,2,3771
2021-08-29,42,F,1,1,125
2021-08-29,42,F,1,2,192
2021-08-29,42,M,0,1,5515
2021-08-29,42,M,0,2,4005
2021-08-29,42,M,1,1,156
2021-08-29,42,M,1,2,205
2021-08-29,42,U,NA,1,17
2021-08-29,42,U,NA,2,17
2021-08-29,43,F,0,1,3310
2021-08-29,43,F,0,2,2653
2021-08-29,43,F,1,1,58
2021-08-29,43,F,1,2,38
2021-08-29,43,M,0,1,4028
2021-08-29,43,M,0,2,2836
2021-08-29,43,M,1,1,84
2021-08-29,43,M,1,2,44
2021-08-29,43,U,NA,1,5
2021-08-29,43,U,NA,2,18
2021-08-29,44,F,0,1,1003
2021-08-29,44,F,0,2,1879
2021-08-29,44,F,1,1,17
2021-08-29,44,F,1,2,81
2021-08-29,44,M,0,1,1222
2021-08-29,44,M,0,2,2720
2021-08-29,44,M,1,1,20
2021-08-29,44,M,1,2,98
2021-08-29,44,U,NA,2,24
2021-08-29,45,F,0,1,2703
2021-08-29,45,F,0,2,1091
2021-08-29,45,F,1,1,48
2021-08-29,45,F,1,2,103
2021-08-29,45,M,0,1,3168
2021-08-29,45,M,0,2,1371
2021-08-29,45,M,1,1,52
2021-08-29,45,M,1,2,87
2021-08-29,45,U,NA,1,114
2021-08-29,45,U,NA,2,99
2021-08-29,46,F,0,1,2127
2021-08-29,46,F,0,2,2009
2021-08-29,46,F,1,1,63
2021-08-29,46,F,1,2,67
2021-08-29,46,M,0,1,3042
2021-08-29,46,M,0,2,2566
2021-08-29,46,M,1,1,55
2021-08-29,46,M,1,2,73
2021-08-29,46,U,NA,1,9
2021-08-29,46,U,NA,2,22
2021-08-29,47,F,0,1,4350
2021-08-29,47,F,0,2,4452
2021-08-29,47,F,1,1,152
2021-08-29,47,F,1,2,260
2021-08-29,47,M,0,1,4949
2021-08-29,47,M,0,2,4935
2021-08-29,47,M,1,1,150
2021-08-29,47,M,1,2,267
2021-08-29,47,U,NA,1,12
2021-08-29,47,U,NA,2,28
2021-08-30,01,F,0,1,7933
2021-08-30,01,F,0,2,4092
2021-08-30,01,F,1,1,393
2021-08-30,01,F,1,2,506
2021-08-30,01,M,0,1,8920
2021-08-30,01,M,0,2,5763
2021-08-30,01,M,1,1,278
2021-08-30,01,M,1,2,484
2021-08-30,01,U,NA,1,50
2021-08-30,01,U,NA,2,35
2021-08-30,02,F,0,1,1213
2021-08-30,02,F,0,2,557
2021-08-30,02,F,1,1,49
2021-08-30,02,F,1,2,116
2021-08-30,02,M,0,1,1535
2021-08-30,02,M,0,2,884
2021-08-30,02,M,1,1,42
2021-08-30,02,M,1,2,89
2021-08-30,02,U,NA,1,7
2021-08-30,02,U,NA,2,11
2021-08-30,03,F,0,1,914
2021-08-30,03,F,0,2,335
2021-08-30,03,F,1,1,58
2021-08-30,03,F,1,2,60
2021-08-30,03,M,0,1,1083
2021-08-30,03,M,0,2,527
2021-08-30,03,M,1,1,56
2021-08-30,03,M,1,2,43
2021-08-30,03,U,NA,1,11
2021-08-30,03,U,NA,2,2
2021-08-30,04,F,0,1,4137
2021-08-30,04,F,0,2,3070
2021-08-30,04,F,1,1,111
2021-08-30,04,F,1,2,136
2021-08-30,04,M,0,1,5080
2021-08-30,04,M,0,2,3588
2021-08-30,04,M,1,1,65
2021-08-30,04,M,1,2,89
2021-08-30,04,U,NA,1,38
2021-08-30,04,U,NA,2,36
2021-08-30,05,F,0,1,1024
2021-08-30,05,F,0,2,1110
2021-08-30,05,F,1,1,19
2021-08-30,05,F,1,2,59
2021-08-30,05,M,0,1,872
2021-08-30,05,M,0,2,1415
2021-08-30,05,M,1,1,19
2021-08-30,05,M,1,2,47
2021-08-30,05,U,NA,1,10
2021-08-30,05,U,NA,2,26
2021-08-30,06,F,0,1,880
2021-08-30,06,F,0,2,949
2021-08-30,06,F,1,1,19
2021-08-30,06,F,1,2,33
2021-08-30,06,M,0,1,1204
2021-08-30,06,M,0,2,1156
2021-08-30,06,M,1,1,17
2021-08-30,06,M,1,2,32
2021-08-30,06,U,NA,1,7
2021-08-30,06,U,NA,2,16
2021-08-30,07,F,0,1,2086
2021-08-30,07,F,0,2,1162
2021-08-30,07,F,1,1,68
2021-08-30,07,F,1,2,285
2021-08-30,07,M,0,1,2376
2021-08-30,07,M,0,2,1941
2021-08-30,07,M,1,1,67
2021-08-30,07,M,1,2,212
2021-08-30,07,U,NA,1,14
2021-08-30,07,U,NA,2,22
2021-08-30,08,F,0,1,4590
2021-08-30,08,F,0,2,3566
2021-08-30,08,F,1,1,196
2021-08-30,08,F,1,2,186
2021-08-30,08,M,0,1,5835
2021-08-30,08,M,0,2,4368
2021-08-30,08,M,1,1,153
2021-08-30,08,M,1,2,200
2021-08-30,08,U,NA,1,40
2021-08-30,08,U,NA,2,40
2021-08-30,09,F,0,1,2278
2021-08-30,09,F,0,2,2202
2021-08-30,09,F,1,1,77
2021-08-30,09,F,1,2,297
2021-08-30,09,M,0,1,2497
2021-08-30,09,M,0,2,2436
2021-08-30,09,M,1,1,56
2021-08-30,09,M,1,2,285
2021-08-30,09,U,NA,1,14
2021-08-30,09,U,NA,2,22
2021-08-30,10,F,0,1,4197
2021-08-30,10,F,0,2,3124
2021-08-30,10,F,1,1,114
2021-08-30,10,F,1,2,134
2021-08-30,10,M,0,1,4908
2021-08-30,10,M,0,2,4088
2021-08-30,10,M,1,1,103
2021-08-30,10,M,1,2,149
2021-08-30,10,U,NA,1,39
2021-08-30,10,U,NA,2,32
2021-08-30,11,F,0,1,13725
2021-08-30,11,F,0,2,7595
2021-08-30,11,F,1,1,423
2021-08-30,11,F,1,2,447
2021-08-30,11,F,NA,1,1
2021-08-30,11,M,0,1,15918
2021-08-30,11,M,0,2,9369
2021-08-30,11,M,1,1,311
2021-08-30,11,M,1,2,411
2021-08-30,11,U,NA,1,139
2021-08-30,11,U,NA,2,89
2021-08-30,12,F,0,1,10977
2021-08-30,12,F,0,2,8333
2021-08-30,12,F,1,1,390
2021-08-30,12,F,1,2,559
2021-08-30,12,M,0,1,12001
2021-08-30,12,M,0,2,10654
2021-08-30,12,M,1,1,334
2021-08-30,12,M,1,2,490
2021-08-30,12,U,NA,1,130
2021-08-30,12,U,NA,2,136
2021-08-30,13,F,0,1,25562
2021-08-30,13,F,0,2,23244
2021-08-30,13,F,1,1,700
2021-08-30,13,F,1,2,725
2021-08-30,13,M,0,1,26954
2021-08-30,13,M,0,2,25558
2021-08-30,13,M,1,1,529
2021-08-30,13,M,1,2,598
2021-08-30,13,U,0,1,2
2021-08-30,13,U,NA,1,383
2021-08-30,13,U,NA,2,479
2021-08-30,14,F,0,1,13867
2021-08-30,14,F,0,2,10899
2021-08-30,14,F,1,1,463
2021-08-30,14,F,1,2,412
2021-08-30,14,M,0,1,16005
2021-08-30,14,M,0,2,13147
2021-08-30,14,M,1,1,369
2021-08-30,14,M,1,2,303
2021-08-30,14,U,0,1,2
2021-08-30,14,U,0,2,1
2021-08-30,14,U,NA,1,304
2021-08-30,14,U,NA,2,238
2021-08-30,15,F,0,1,1233
2021-08-30,15,F,0,2,1414
2021-08-30,15,F,1,1,40
2021-08-30,15,F,1,2,49
2021-08-30,15,M,0,1,1950
2021-08-30,15,M,0,2,1786
2021-08-30,15,M,1,1,30
2021-08-30,15,M,1,2,51
2021-08-30,15,U,NA,1,8
2021-08-30,15,U,NA,2,10
2021-08-30,16,F,0,1,1055
2021-08-30,16,F,0,2,327
2021-08-30,16,F,1,1,72
2021-08-30,16,F,1,2,17
2021-08-30,16,M,0,1,1372
2021-08-30,16,M,0,2,879
2021-08-30,16,M,1,1,34
2021-08-30,16,M,1,2,17
2021-08-30,16,U,NA,1,5
2021-08-30,16,U,NA,2,8
2021-08-30,17,F,0,1,612
2021-08-30,17,F,0,2,490
2021-08-30,17,F,1,1,14
2021-08-30,17,F,1,2,9
2021-08-30,17,M,0,1,795
2021-08-30,17,M,0,2,668
2021-08-30,17,M,1,1,12
2021-08-30,17,M,1,2,7
2021-08-30,17,U,NA,1,4
2021-08-30,17,U,NA,2,10
2021-08-30,18,F,0,1,1267
2021-08-30,18,F,0,2,505
2021-08-30,18,F,1,1,24
2021-08-30,18,F,1,2,26
2021-08-30,18,M,0,1,1345
2021-08-30,18,M,0,2,771
2021-08-30,18,M,1,1,28
2021-08-30,18,M,1,2,26
2021-08-30,18,U,NA,1,5
2021-08-30,18,U,NA,2,7
2021-08-30,19,F,0,1,764
2021-08-30,19,F,0,2,326
2021-08-30,19,F,1,1,22
2021-08-30,19,F,1,2,17
2021-08-30,19,M,0,1,1071
2021-08-30,19,M,0,2,415
2021-08-30,19,M,1,1,22
2021-08-30,19,M,1,2,10
2021-08-30,19,U,NA,1,10
2021-08-30,19,U,NA,2,3
2021-08-30,20,F,0,1,1835
2021-08-30,20,F,0,2,463
2021-08-30,20,F,1,1,50
2021-08-30,20,F,1,2,34
2021-08-30,20,M,0,1,2035
2021-08-30,20,M,0,2,673
2021-08-30,20,M,1,1,55
2021-08-30,20,M,1,2,35
2021-08-30,20,U,NA,1,21
2021-08-30,20,U,NA,2,8
2021-08-30,21,F,0,1,1229
2021-08-30,21,F,0,2,745
2021-08-30,21,F,1,1,13
2021-08-30,21,F,1,2,23
2021-08-30,21,M,0,1,1604
2021-08-30,21,M,0,2,1140
2021-08-30,21,M,1,1,15
2021-08-30,21,M,1,2,20
2021-08-30,21,U,0,1,17
2021-08-30,21,U,0,2,48
2021-08-30,21,U,NA,1,14
2021-08-30,21,U,NA,2,9
2021-08-30,22,F,0,1,5747
2021-08-30,22,F,0,2,4037
2021-08-30,22,F,1,1,194
2021-08-30,22,F,1,2,159
2021-08-30,22,M,0,1,6828
2021-08-30,22,M,0,2,4929
2021-08-30,22,M,1,1,169
2021-08-30,22,M,1,2,150
2021-08-30,22,U,NA,1,49
2021-08-30,22,U,NA,2,22
2021-08-30,23,F,0,1,10184
